MeasureItem,DateUTC,DateShort,TimeFrom,TimeTo,CountryCode,Cov_ratio,Value,Value_ScaleTo100
Monthly Hourly Load Values,00:00.0,8/5/2017,13:00,14:00,RS,100,4695,4695
Monthly Hourly Load Values,00:00.0,8/5/2017,14:00,15:00,RS,100,4656,4656
Monthly Hourly Load Values,00:00.0,8/5/2017,15:00,16:00,RS,100,4589,4589
Monthly Hourly Load Values,00:00.0,8/5/2017,16:00,17:00,RS,100,4581,4581
Monthly Hourly Load Values,00:00.0,8/5/2017,17:00,18:00,RS,100,4572,4572
Monthly Hourly Load Values,00:00.0,8/5/2017,18:00,19:00,RS,100,4808,4808
Monthly Hourly Load Values,00:00.0,8/5/2017,19:00,20:00,RS,100,4828,4828
Monthly Hourly Load Values,00:00.0,8/5/2017,20:00,21:00,RS,100,4603,4603
Monthly Hourly Load Values,00:00.0,8/5/2017,21:00,22:00,RS,100,4336,4336
Monthly Hourly Load Values,00:00.0,8/5/2017,22:00,23:00,RS,100,4004,4004
Monthly Hourly Load Values,00:00.0,8/5/2017,23:00,0:00,RS,100,3615,3615
Monthly Hourly Load Values,00:00.0,8/6/2017,0:00,1:00,RS,100,3331,3331
Monthly Hourly Load Values,00:00.0,8/6/2017,1:00,2:00,RS,100,3177,3177
Monthly Hourly Load Values,00:00.0,8/6/2017,2:00,3:00,RS,100,3084,3084
Monthly Hourly Load Values,00:00.0,8/6/2017,3:00,4:00,RS,100,3079,3079
Monthly Hourly Load Values,00:00.0,8/6/2017,4:00,5:00,RS,100,3078,3078
Monthly Hourly Load Values,00:00.0,8/6/2017,5:00,6:00,RS,100,3454,3454
Monthly Hourly Load Values,00:00.0,8/6/2017,6:00,7:00,RS,100,3820,3820
Monthly Hourly Load Values,00:00.0,8/6/2017,7:00,8:00,RS,100,4212,4212
Monthly Hourly Load Values,00:00.0,8/6/2017,8:00,9:00,RS,100,4464,4464
Monthly Hourly Load Values,00:00.0,8/6/2017,9:00,10:00,RS,100,4654,4654
Monthly Hourly Load Values,00:00.0,8/6/2017,10:00,11:00,RS,100,4665,4665
Monthly Hourly Load Values,00:00.0,8/6/2017,11:00,12:00,RS,100,4639,4639
Monthly Hourly Load Values,00:00.0,8/6/2017,12:00,13:00,RS,100,4609,4609
Monthly Hourly Load Values,00:00.0,8/6/2017,13:00,14:00,RS,100,4513,4513
Monthly Hourly Load Values,00:00.0,8/6/2017,14:00,15:00,RS,100,4455,4455
Monthly Hourly Load Values,00:00.0,8/6/2017,15:00,16:00,RS,100,4387,4387
Monthly Hourly Load Values,00:00.0,8/6/2017,16:00,17:00,RS,100,4387,4387
Monthly Hourly Load Values,00:00.0,8/6/2017,17:00,18:00,RS,100,4316,4316
Monthly Hourly Load Values,00:00.0,8/6/2017,18:00,19:00,RS,100,4525,4525
Monthly Hourly Load Values,00:00.0,8/6/2017,19:00,20:00,RS,100,4375,4375
Monthly Hourly Load Values,00:00.0,8/6/2017,20:00,21:00,RS,100,4227,4227
Monthly Hourly Load Values,00:00.0,8/6/2017,21:00,22:00,RS,100,3944,3944
Monthly Hourly Load Values,00:00.0,8/6/2017,22:00,23:00,RS,100,3712,3712
Monthly Hourly Load Values,00:00.0,8/6/2017,23:00,0:00,RS,100,3334,3334
Monthly Hourly Load Values,00:00.0,8/7/2017,0:00,1:00,RS,100,3080,3080
Monthly Hourly Load Values,00:00.0,8/7/2017,1:00,2:00,RS,100,2954,2954
Monthly Hourly Load Values,00:00.0,8/7/2017,2:00,3:00,RS,100,2959,2959
Monthly Hourly Load Values,00:00.0,8/7/2017,3:00,4:00,RS,100,2974,2974
Monthly Hourly Load Values,00:00.0,8/7/2017,4:00,5:00,RS,100,3255,3255
Monthly Hourly Load Values,00:00.0,8/7/2017,5:00,6:00,RS,100,3721,3721
Monthly Hourly Load Values,00:00.0,8/7/2017,6:00,7:00,RS,100,4064,4064
Monthly Hourly Load Values,00:00.0,8/7/2017,7:00,8:00,RS,100,4250,4250
Monthly Hourly Load Values,00:00.0,8/7/2017,8:00,9:00,RS,100,4299,4299
Monthly Hourly Load Values,00:00.0,8/7/2017,9:00,10:00,RS,100,4350,4350
Monthly Hourly Load Values,00:00.0,8/7/2017,10:00,11:00,RS,100,4381,4381
Monthly Hourly Load Values,00:00.0,8/7/2017,11:00,12:00,RS,100,4384,4384
Monthly Hourly Load Values,00:00.0,8/7/2017,12:00,13:00,RS,100,4283,4283
Monthly Hourly Load Values,00:00.0,8/7/2017,13:00,14:00,RS,100,4208,4208
Monthly Hourly Load Values,00:00.0,8/7/2017,14:00,15:00,RS,100,4175,4175
Monthly Hourly Load Values,00:00.0,8/7/2017,15:00,16:00,RS,100,4065,4065
Monthly Hourly Load Values,00:00.0,8/7/2017,16:00,17:00,RS,100,4082,4082
Monthly Hourly Load Values,00:00.0,8/7/2017,17:00,18:00,RS,100,4161,4161
Monthly Hourly Load Values,00:00.0,8/7/2017,18:00,19:00,RS,100,4447,4447
Monthly Hourly Load Values,00:00.0,8/7/2017,19:00,20:00,RS,100,4461,4461
Monthly Hourly Load Values,00:00.0,8/7/2017,20:00,21:00,RS,100,4213,4213
Monthly Hourly Load Values,00:00.0,8/7/2017,21:00,22:00,RS,100,3947,3947
Monthly Hourly Load Values,00:00.0,8/7/2017,22:00,23:00,RS,100,3586,3586
Monthly Hourly Load Values,00:00.0,8/7/2017,23:00,0:00,RS,100,3253,3253
Monthly Hourly Load Values,00:00.0,8/8/2017,0:00,1:00,RS,100,3050,3050
Monthly Hourly Load Values,00:00.0,8/8/2017,1:00,2:00,RS,100,2958,2958
Monthly Hourly Load Values,00:00.0,8/8/2017,2:00,3:00,RS,100,2975,2975
Monthly Hourly Load Values,00:00.0,8/8/2017,3:00,4:00,RS,100,3002,3002
Monthly Hourly Load Values,00:00.0,8/8/2017,4:00,5:00,RS,100,3234,3234
Monthly Hourly Load Values,00:00.0,8/8/2017,5:00,6:00,RS,100,3675,3675
Monthly Hourly Load Values,00:00.0,8/8/2017,6:00,7:00,RS,100,4034,4034
Monthly Hourly Load Values,00:00.0,8/8/2017,7:00,8:00,RS,100,4161,4161
Monthly Hourly Load Values,00:00.0,8/8/2017,8:00,9:00,RS,100,4220,4220
Monthly Hourly Load Values,00:00.0,8/8/2017,9:00,10:00,RS,100,4303,4303
Monthly Hourly Load Values,00:00.0,8/8/2017,10:00,11:00,RS,100,4391,4391
Monthly Hourly Load Values,00:00.0,8/8/2017,11:00,12:00,RS,100,4452,4452
Monthly Hourly Load Values,00:00.0,8/8/2017,12:00,13:00,RS,100,4410,4410
Monthly Hourly Load Values,00:00.0,8/8/2017,13:00,14:00,RS,100,4348,4348
Monthly Hourly Load Values,00:00.0,8/8/2017,14:00,15:00,RS,100,4297,4297
Monthly Hourly Load Values,00:00.0,8/8/2017,15:00,16:00,RS,100,4272,4272
Monthly Hourly Load Values,00:00.0,8/8/2017,16:00,17:00,RS,100,4225,4225
Monthly Hourly Load Values,00:00.0,8/8/2017,17:00,18:00,RS,100,4231,4231
Monthly Hourly Load Values,00:00.0,8/8/2017,18:00,19:00,RS,100,4551,4551
Monthly Hourly Load Values,00:00.0,8/8/2017,19:00,20:00,RS,100,4595,4595
Monthly Hourly Load Values,00:00.0,8/8/2017,20:00,21:00,RS,100,4349,4349
Monthly Hourly Load Values,00:00.0,8/8/2017,21:00,22:00,RS,100,4113,4113
Monthly Hourly Load Values,00:00.0,8/8/2017,22:00,23:00,RS,100,3718,3718
Monthly Hourly Load Values,00:00.0,8/8/2017,23:00,0:00,RS,100,3369,3369
Monthly Hourly Load Values,00:00.0,8/9/2017,0:00,1:00,RS,100,3115,3115
Monthly Hourly Load Values,00:00.0,8/9/2017,1:00,2:00,RS,100,3028,3028
Monthly Hourly Load Values,00:00.0,8/9/2017,2:00,3:00,RS,100,3010,3010
Monthly Hourly Load Values,00:00.0,8/9/2017,3:00,4:00,RS,100,3027,3027
Monthly Hourly Load Values,00:00.0,8/9/2017,4:00,5:00,RS,100,3323,3323
Monthly Hourly Load Values,00:00.0,8/9/2017,5:00,6:00,RS,100,3783,3783
Monthly Hourly Load Values,00:00.0,8/9/2017,6:00,7:00,RS,100,4168,4168
Monthly Hourly Load Values,00:00.0,8/9/2017,7:00,8:00,RS,100,4386,4386
Monthly Hourly Load Values,00:00.0,8/9/2017,8:00,9:00,RS,100,4525,4525
Monthly Hourly Load Values,00:00.0,8/9/2017,9:00,10:00,RS,100,4659,4659
Monthly Hourly Load Values,00:00.0,8/9/2017,10:00,11:00,RS,100,4775,4775
Monthly Hourly Load Values,00:00.0,8/9/2017,11:00,12:00,RS,100,4831,4831
Monthly Hourly Load Values,00:00.0,8/9/2017,12:00,13:00,RS,100,4799,4799
Monthly Hourly Load Values,00:00.0,8/9/2017,13:00,14:00,RS,100,4748,4748
Monthly Hourly Load Values,00:00.0,8/9/2017,14:00,15:00,RS,100,4702,4702
Monthly Hourly Load Values,00:00.0,8/9/2017,15:00,16:00,RS,100,4666,4666
Monthly Hourly Load Values,00:00.0,8/9/2017,16:00,17:00,RS,100,4546,4546
Monthly Hourly Load Values,00:00.0,8/9/2017,17:00,18:00,RS,100,4550,4550
Monthly Hourly Load Values,00:00.0,8/9/2017,18:00,19:00,RS,100,4821,4821
Monthly Hourly Load Values,00:00.0,8/9/2017,19:00,20:00,RS,100,4847,4847
Monthly Hourly Load Values,00:00.0,8/9/2017,20:00,21:00,RS,100,4545,4545
Monthly Hourly Load Values,00:00.0,8/9/2017,21:00,22:00,RS,100,4265,4265
Monthly Hourly Load Values,00:00.0,8/9/2017,22:00,23:00,RS,100,3912,3912
Monthly Hourly Load Values,00:00.0,8/9/2017,23:00,0:00,RS,100,3510,3510
Monthly Hourly Load Values,00:00.0,8/10/2017,0:00,1:00,RS,100,3244,3244
Monthly Hourly Load Values,00:00.0,8/10/2017,1:00,2:00,RS,100,3186,3186
Monthly Hourly Load Values,00:00.0,8/10/2017,2:00,3:00,RS,100,3130,3130
Monthly Hourly Load Values,00:00.0,8/10/2017,3:00,4:00,RS,100,3193,3193
Monthly Hourly Load Values,00:00.0,8/10/2017,4:00,5:00,RS,100,3422,3422
Monthly Hourly Load Values,00:00.0,8/10/2017,5:00,6:00,RS,100,3946,3946
Monthly Hourly Load Values,00:00.0,8/10/2017,6:00,7:00,RS,100,4331,4331
Monthly Hourly Load Values,00:00.0,8/10/2017,7:00,8:00,RS,100,4620,4620
Monthly Hourly Load Values,00:00.0,8/10/2017,8:00,9:00,RS,100,4763,4763
Monthly Hourly Load Values,00:00.0,8/10/2017,9:00,10:00,RS,100,4966,4966
Monthly Hourly Load Values,00:00.0,8/10/2017,10:00,11:00,RS,100,5067,5067
Monthly Hourly Load Values,00:00.0,8/10/2017,11:00,12:00,RS,100,5077,5077
Monthly Hourly Load Values,00:00.0,8/10/2017,12:00,13:00,RS,100,5035,5035
Monthly Hourly Load Values,00:00.0,8/10/2017,13:00,14:00,RS,100,4978,4978
Monthly Hourly Load Values,00:00.0,8/10/2017,14:00,15:00,RS,100,4920,4920
Monthly Hourly Load Values,00:00.0,8/10/2017,15:00,16:00,RS,100,4874,4874
Monthly Hourly Load Values,00:00.0,8/10/2017,16:00,17:00,RS,100,4815,4815
Monthly Hourly Load Values,00:00.0,8/10/2017,17:00,18:00,RS,100,4734,4734
Monthly Hourly Load Values,00:00.0,8/10/2017,18:00,19:00,RS,100,4978,4978
Monthly Hourly Load Values,00:00.0,8/10/2017,19:00,20:00,RS,100,4984,4984
Monthly Hourly Load Values,00:00.0,8/10/2017,20:00,21:00,RS,100,4738,4738
Monthly Hourly Load Values,00:00.0,8/10/2017,21:00,22:00,RS,100,4408,4408
Monthly Hourly Load Values,00:00.0,8/10/2017,22:00,23:00,RS,100,3994,3994
Monthly Hourly Load Values,00:00.0,8/10/2017,23:00,0:00,RS,100,3612,3612
Monthly Hourly Load Values,00:00.0,8/11/2017,0:00,1:00,RS,100,3350,3350
Monthly Hourly Load Values,00:00.0,8/11/2017,1:00,2:00,RS,100,3217,3217
Monthly Hourly Load Values,00:00.0,8/11/2017,2:00,3:00,RS,100,3222,3222
Monthly Hourly Load Values,00:00.0,8/11/2017,3:00,4:00,RS,100,3254,3254
Monthly Hourly Load Values,00:00.0,8/11/2017,4:00,5:00,RS,100,3617,3617
Monthly Hourly Load Values,00:00.0,8/11/2017,5:00,6:00,RS,100,3942,3942
Monthly Hourly Load Values,00:00.0,8/11/2017,6:00,7:00,RS,100,4292,4292
Monthly Hourly Load Values,00:00.0,8/11/2017,7:00,8:00,RS,100,4582,4582
Monthly Hourly Load Values,00:00.0,8/11/2017,8:00,9:00,RS,100,4694,4694
Monthly Hourly Load Values,00:00.0,8/11/2017,9:00,10:00,RS,100,4855,4855
Monthly Hourly Load Values,00:00.0,8/11/2017,10:00,11:00,RS,100,4984,4984
Monthly Hourly Load Values,00:00.0,8/11/2017,11:00,12:00,RS,100,5033,5033
Monthly Hourly Load Values,00:00.0,8/11/2017,12:00,13:00,RS,100,4997,4997
Monthly Hourly Load Values,00:00.0,8/11/2017,13:00,14:00,RS,100,5005,5005
Monthly Hourly Load Values,00:00.0,8/11/2017,14:00,15:00,RS,100,4880,4880
Monthly Hourly Load Values,00:00.0,8/11/2017,15:00,16:00,RS,100,4790,4790
Monthly Hourly Load Values,00:00.0,8/11/2017,16:00,17:00,RS,100,4718,4718
Monthly Hourly Load Values,00:00.0,8/11/2017,17:00,18:00,RS,100,4531,4531
Monthly Hourly Load Values,00:00.0,8/11/2017,18:00,19:00,RS,100,4937,4937
Monthly Hourly Load Values,00:00.0,8/11/2017,19:00,20:00,RS,100,4931,4931
Monthly Hourly Load Values,00:00.0,8/11/2017,20:00,21:00,RS,100,4647,4647
Monthly Hourly Load Values,00:00.0,8/11/2017,21:00,22:00,RS,100,4266,4266
Monthly Hourly Load Values,00:00.0,8/11/2017,22:00,23:00,RS,100,3992,3992
Monthly Hourly Load Values,00:00.0,8/11/2017,23:00,0:00,RS,100,3563,3563
Monthly Hourly Load Values,00:00.0,8/12/2017,0:00,1:00,RS,100,3326,3326
Monthly Hourly Load Values,00:00.0,8/12/2017,1:00,2:00,RS,100,3231,3231
Monthly Hourly Load Values,00:00.0,8/12/2017,2:00,3:00,RS,100,3169,3169
Monthly Hourly Load Values,00:00.0,8/12/2017,3:00,4:00,RS,100,3183,3183
Monthly Hourly Load Values,00:00.0,8/12/2017,4:00,5:00,RS,100,3270,3270
Monthly Hourly Load Values,00:00.0,8/12/2017,5:00,6:00,RS,100,3679,3679
Monthly Hourly Load Values,00:00.0,8/12/2017,6:00,7:00,RS,100,4041,4041
Monthly Hourly Load Values,00:00.0,8/12/2017,7:00,8:00,RS,100,4316,4316
Monthly Hourly Load Values,00:00.0,8/12/2017,8:00,9:00,RS,100,4444,4444
Monthly Hourly Load Values,00:00.0,8/12/2017,9:00,10:00,RS,100,4552,4552
Monthly Hourly Load Values,00:00.0,8/12/2017,10:00,11:00,RS,100,4620,4620
Monthly Hourly Load Values,00:00.0,8/12/2017,11:00,12:00,RS,100,4636,4636
Monthly Hourly Load Values,00:00.0,8/12/2017,12:00,13:00,RS,100,4513,4513
Monthly Hourly Load Values,00:00.0,8/12/2017,13:00,14:00,RS,100,4356,4356
Monthly Hourly Load Values,00:00.0,8/12/2017,14:00,15:00,RS,100,4197,4197
Monthly Hourly Load Values,00:00.0,8/12/2017,15:00,16:00,RS,100,4037,4037
Monthly Hourly Load Values,00:00.0,8/12/2017,16:00,17:00,RS,100,3958,3958
Monthly Hourly Load Values,00:00.0,8/12/2017,17:00,18:00,RS,100,4005,4005
Monthly Hourly Load Values,00:00.0,8/12/2017,18:00,19:00,RS,100,4211,4211
Monthly Hourly Load Values,00:00.0,8/12/2017,19:00,20:00,RS,100,4089,4089
Monthly Hourly Load Values,00:00.0,8/12/2017,20:00,21:00,RS,100,3861,3861
Monthly Hourly Load Values,00:00.0,8/12/2017,21:00,22:00,RS,100,3636,3636
Monthly Hourly Load Values,00:00.0,8/12/2017,22:00,23:00,RS,100,3388,3388
Monthly Hourly Load Values,00:00.0,8/12/2017,23:00,0:00,RS,100,3096,3096
Monthly Hourly Load Values,00:00.0,8/13/2017,0:00,1:00,RS,100,2891,2891
Monthly Hourly Load Values,00:00.0,8/13/2017,1:00,2:00,RS,100,2810,2810
Monthly Hourly Load Values,00:00.0,8/13/2017,2:00,3:00,RS,100,2782,2782
Monthly Hourly Load Values,00:00.0,8/13/2017,3:00,4:00,RS,100,2730,2730
Monthly Hourly Load Values,00:00.0,8/13/2017,4:00,5:00,RS,100,2773,2773
Monthly Hourly Load Values,00:00.0,8/13/2017,5:00,6:00,RS,100,3039,3039
Monthly Hourly Load Values,00:00.0,8/13/2017,6:00,7:00,RS,100,3360,3360
Monthly Hourly Load Values,00:00.0,8/13/2017,7:00,8:00,RS,100,3661,3661
Monthly Hourly Load Values,00:00.0,8/13/2017,8:00,9:00,RS,100,3839,3839
Monthly Hourly Load Values,00:00.0,8/13/2017,9:00,10:00,RS,100,3929,3929
Monthly Hourly Load Values,00:00.0,8/13/2017,10:00,11:00,RS,100,3915,3915
Monthly Hourly Load Values,00:00.0,8/13/2017,11:00,12:00,RS,100,3859,3859
Monthly Hourly Load Values,00:00.0,8/13/2017,12:00,13:00,RS,100,3704,3704
Monthly Hourly Load Values,00:00.0,8/13/2017,13:00,14:00,RS,100,3627,3627
Monthly Hourly Load Values,00:00.0,8/13/2017,14:00,15:00,RS,100,3526,3526
Monthly Hourly Load Values,00:00.0,8/13/2017,15:00,16:00,RS,100,3503,3503
Monthly Hourly Load Values,00:00.0,8/13/2017,16:00,17:00,RS,100,3549,3549
Monthly Hourly Load Values,00:00.0,8/13/2017,17:00,18:00,RS,100,3764,3764
Monthly Hourly Load Values,00:00.0,8/13/2017,18:00,19:00,RS,100,3985,3985
Monthly Hourly Load Values,00:00.0,8/13/2017,19:00,20:00,RS,100,3952,3952
Monthly Hourly Load Values,00:00.0,8/13/2017,20:00,21:00,RS,100,3710,3710
Monthly Hourly Load Values,00:00.0,8/13/2017,21:00,22:00,RS,100,3545,3545
Monthly Hourly Load Values,00:00.0,8/13/2017,22:00,23:00,RS,100,3296,3296
Monthly Hourly Load Values,00:00.0,8/13/2017,23:00,0:00,RS,100,2977,2977
Monthly Hourly Load Values,00:00.0,8/14/2017,0:00,1:00,RS,100,2812,2812
Monthly Hourly Load Values,00:00.0,8/14/2017,1:00,2:00,RS,100,2729,2729
Monthly Hourly Load Values,00:00.0,8/14/2017,2:00,3:00,RS,100,2723,2723
Monthly Hourly Load Values,00:00.0,8/14/2017,3:00,4:00,RS,100,2810,2810
Monthly Hourly Load Values,00:00.0,8/14/2017,4:00,5:00,RS,100,3093,3093
Monthly Hourly Load Values,00:00.0,8/14/2017,5:00,6:00,RS,100,3577,3577
Monthly Hourly Load Values,00:00.0,8/14/2017,6:00,7:00,RS,100,3928,3928
Monthly Hourly Load Values,00:00.0,8/14/2017,7:00,8:00,RS,100,4078,4078
Monthly Hourly Load Values,00:00.0,8/14/2017,8:00,9:00,RS,100,4151,4151
Monthly Hourly Load Values,00:00.0,8/14/2017,9:00,10:00,RS,100,4154,4154
Monthly Hourly Load Values,00:00.0,8/14/2017,10:00,11:00,RS,100,4178,4178
Monthly Hourly Load Values,00:00.0,8/14/2017,11:00,12:00,RS,100,4190,4190
Monthly Hourly Load Values,00:00.0,8/14/2017,12:00,13:00,RS,100,4109,4109
Monthly Hourly Load Values,00:00.0,8/14/2017,13:00,14:00,RS,100,4039,4039
Monthly Hourly Load Values,00:00.0,8/14/2017,14:00,15:00,RS,100,4002,4002
Monthly Hourly Load Values,00:00.0,8/14/2017,15:00,16:00,RS,100,3963,3963
Monthly Hourly Load Values,00:00.0,8/14/2017,16:00,17:00,RS,100,3975,3975
Monthly Hourly Load Values,00:00.0,8/14/2017,17:00,18:00,RS,100,4064,4064
Monthly Hourly Load Values,00:00.0,8/14/2017,18:00,19:00,RS,100,4418,4418
Monthly Hourly Load Values,00:00.0,8/14/2017,19:00,20:00,RS,100,4411,4411
Monthly Hourly Load Values,00:00.0,8/14/2017,20:00,21:00,RS,100,4165,4165
Monthly Hourly Load Values,00:00.0,8/14/2017,21:00,22:00,RS,100,3825,3825
Monthly Hourly Load Values,00:00.0,8/14/2017,22:00,23:00,RS,100,3474,3474
Monthly Hourly Load Values,00:00.0,8/14/2017,23:00,0:00,RS,100,3124,3124
Monthly Hourly Load Values,00:00.0,8/15/2017,0:00,1:00,RS,100,2953,2953
Monthly Hourly Load Values,00:00.0,8/15/2017,1:00,2:00,RS,100,2856,2856
Monthly Hourly Load Values,00:00.0,8/15/2017,2:00,3:00,RS,100,2872,2872
Monthly Hourly Load Values,00:00.0,8/15/2017,3:00,4:00,RS,100,2870,2870
Monthly Hourly Load Values,00:00.0,8/15/2017,4:00,5:00,RS,100,3146,3146
Monthly Hourly Load Values,00:00.0,8/15/2017,5:00,6:00,RS,100,3642,3642
Monthly Hourly Load Values,00:00.0,8/15/2017,6:00,7:00,RS,100,3916,3916
Monthly Hourly Load Values,00:00.0,8/15/2017,7:00,8:00,RS,100,4154,4154
Monthly Hourly Load Values,00:00.0,8/15/2017,8:00,9:00,RS,100,4186,4186
Monthly Hourly Load Values,00:00.0,8/15/2017,9:00,10:00,RS,100,4241,4241
Monthly Hourly Load Values,00:00.0,8/15/2017,10:00,11:00,RS,100,4280,4280
Monthly Hourly Load Values,00:00.0,8/15/2017,11:00,12:00,RS,100,4305,4305
Monthly Hourly Load Values,00:00.0,8/15/2017,12:00,13:00,RS,100,4251,4251
Monthly Hourly Load Values,00:00.0,8/15/2017,13:00,14:00,RS,100,4203,4203
Monthly Hourly Load Values,00:00.0,8/15/2017,14:00,15:00,RS,100,4130,4130
Monthly Hourly Load Values,00:00.0,8/15/2017,15:00,16:00,RS,100,4042,4042
Monthly Hourly Load Values,00:00.0,8/15/2017,16:00,17:00,RS,100,3996,3996
Monthly Hourly Load Values,00:00.0,8/15/2017,17:00,18:00,RS,100,4112,4112
Monthly Hourly Load Values,00:00.0,8/15/2017,18:00,19:00,RS,100,4522,4522
Monthly Hourly Load Values,00:00.0,8/15/2017,19:00,20:00,RS,100,4466,4466
Monthly Hourly Load Values,00:00.0,8/15/2017,20:00,21:00,RS,100,4204,4204
Monthly Hourly Load Values,00:00.0,8/15/2017,21:00,22:00,RS,100,3899,3899
Monthly Hourly Load Values,00:00.0,8/15/2017,22:00,23:00,RS,100,3532,3532
Monthly Hourly Load Values,00:00.0,8/15/2017,23:00,0:00,RS,100,3159,3159
Monthly Hourly Load Values,00:00.0,8/16/2017,0:00,1:00,RS,100,2979,2979
Monthly Hourly Load Values,00:00.0,8/16/2017,1:00,2:00,RS,100,2897,2897
Monthly Hourly Load Values,00:00.0,8/16/2017,2:00,3:00,RS,100,2877,2877
Monthly Hourly Load Values,00:00.0,8/16/2017,3:00,4:00,RS,100,2946,2946
Monthly Hourly Load Values,00:00.0,8/16/2017,4:00,5:00,RS,100,3205,3205
Monthly Hourly Load Values,00:00.0,8/16/2017,5:00,6:00,RS,100,3654,3654
Monthly Hourly Load Values,00:00.0,8/16/2017,6:00,7:00,RS,100,3993,3993
Monthly Hourly Load Values,00:00.0,8/16/2017,7:00,8:00,RS,100,4196,4196
Monthly Hourly Load Values,00:00.0,8/16/2017,8:00,9:00,RS,100,4278,4278
Monthly Hourly Load Values,00:00.0,8/16/2017,9:00,10:00,RS,100,4359,4359
Monthly Hourly Load Values,00:00.0,8/16/2017,10:00,11:00,RS,100,4442,4442
Monthly Hourly Load Values,00:00.0,8/16/2017,11:00,12:00,RS,100,4429,4429
Monthly Hourly Load Values,00:00.0,8/16/2017,12:00,13:00,RS,100,4377,4377
Monthly Hourly Load Values,00:00.0,8/16/2017,13:00,14:00,RS,100,4294,4294
Monthly Hourly Load Values,00:00.0,8/16/2017,14:00,15:00,RS,100,4273,4273
Monthly Hourly Load Values,00:00.0,8/16/2017,15:00,16:00,RS,100,4196,4196
Monthly Hourly Load Values,00:00.0,8/16/2017,16:00,17:00,RS,100,4158,4158
Monthly Hourly Load Values,00:00.0,8/16/2017,17:00,18:00,RS,100,4230,4230
Monthly Hourly Load Values,00:00.0,8/16/2017,18:00,19:00,RS,100,4556,4556
Monthly Hourly Load Values,00:00.0,8/16/2017,19:00,20:00,RS,100,4456,4456
Monthly Hourly Load Values,00:00.0,8/16/2017,20:00,21:00,RS,100,4223,4223
Monthly Hourly Load Values,00:00.0,8/16/2017,21:00,22:00,RS,100,3903,3903
Monthly Hourly Load Values,00:00.0,8/16/2017,22:00,23:00,RS,100,3532,3532
Monthly Hourly Load Values,00:00.0,8/16/2017,23:00,0:00,RS,100,3239,3239
Monthly Hourly Load Values,00:00.0,8/17/2017,0:00,1:00,RS,100,2941,2941
Monthly Hourly Load Values,00:00.0,8/17/2017,1:00,2:00,RS,100,2876,2876
Monthly Hourly Load Values,00:00.0,8/17/2017,2:00,3:00,RS,100,2916,2916
Monthly Hourly Load Values,00:00.0,8/17/2017,3:00,4:00,RS,100,3002,3002
Monthly Hourly Load Values,00:00.0,8/17/2017,4:00,5:00,RS,100,3275,3275
Monthly Hourly Load Values,00:00.0,8/17/2017,5:00,6:00,RS,100,3700,3700
Monthly Hourly Load Values,00:00.0,8/17/2017,6:00,7:00,RS,100,4039,4039
Monthly Hourly Load Values,00:00.0,8/17/2017,7:00,8:00,RS,100,4218,4218
Monthly Hourly Load Values,00:00.0,8/17/2017,8:00,9:00,RS,100,4311,4311
Monthly Hourly Load Values,00:00.0,8/17/2017,9:00,10:00,RS,100,4459,4459
Monthly Hourly Load Values,00:00.0,8/17/2017,10:00,11:00,RS,100,4493,4493
Monthly Hourly Load Values,00:00.0,8/17/2017,11:00,12:00,RS,100,4501,4501
Monthly Hourly Load Values,00:00.0,8/17/2017,12:00,13:00,RS,100,4446,4446
Monthly Hourly Load Values,00:00.0,8/17/2017,13:00,14:00,RS,100,4398,4398
Monthly Hourly Load Values,00:00.0,8/17/2017,14:00,15:00,RS,100,4293,4293
Monthly Hourly Load Values,00:00.0,8/17/2017,15:00,16:00,RS,100,4232,4232
Monthly Hourly Load Values,00:00.0,8/17/2017,16:00,17:00,RS,100,4179,4179
Monthly Hourly Load Values,00:00.0,8/17/2017,17:00,18:00,RS,100,4328,4328
Monthly Hourly Load Values,00:00.0,8/17/2017,18:00,19:00,RS,100,4687,4687
Monthly Hourly Load Values,00:00.0,8/17/2017,19:00,20:00,RS,100,4600,4600
Monthly Hourly Load Values,00:00.0,8/17/2017,20:00,21:00,RS,100,4317,4317
Monthly Hourly Load Values,00:00.0,8/17/2017,21:00,22:00,RS,100,3988,3988
Monthly Hourly Load Values,00:00.0,8/17/2017,22:00,23:00,RS,100,3596,3596
Monthly Hourly Load Values,00:00.0,8/17/2017,23:00,0:00,RS,100,3243,3243
Monthly Hourly Load Values,00:00.0,8/18/2017,0:00,1:00,RS,100,3033,3033
Monthly Hourly Load Values,00:00.0,8/18/2017,1:00,2:00,RS,100,2949,2949
Monthly Hourly Load Values,00:00.0,8/18/2017,2:00,3:00,RS,100,2972,2972
Monthly Hourly Load Values,00:00.0,8/18/2017,3:00,4:00,RS,100,3005,3005
Monthly Hourly Load Values,00:00.0,8/18/2017,4:00,5:00,RS,100,3291,3291
Monthly Hourly Load Values,00:00.0,8/18/2017,5:00,6:00,RS,100,3762,3762
Monthly Hourly Load Values,00:00.0,8/18/2017,6:00,7:00,RS,100,4078,4078
Monthly Hourly Load Values,00:00.0,8/18/2017,7:00,8:00,RS,100,4234,4234
Monthly Hourly Load Values,00:00.0,8/18/2017,8:00,9:00,RS,100,4365,4365
Monthly Hourly Load Values,00:00.0,8/18/2017,9:00,10:00,RS,100,4509,4509
